t_s,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,frame
160100.0,149525802.36657742,-16788887.222846992,16007.405486822547,-15.91421034394626,20.1116490481994,0.09995091731828638,heliocentric
160150.0,149525006.6487786,-16787881.639575217,16012.403031907139,-15.914501610229449,20.11168182255516,0.09995088606368292,heliocentric
160200.0,149524210.91641635,-16786876.054664757,16017.400575428743,-15.914792880202942,20.111714595549355,0.09995085479874936,heliocentric
160250.0,149523415.16949052,-16785870.468115684,16022.398117386841,-15.915084153866832,20.111747367181938,0.09995082352348535,heliocentric
160300.0,149522619.40800092,-16784864.879928064,16027.395657780919,-15.915375431221213,20.11178013745285,0.09995079223789048,heliocentric
160350.0,149521823.63194734,-16783859.290101964,16032.393196610457,-15.915666712266177,20.111812906362044,0.0999507609419644,heliocentric
160400.0,149521027.84132963,-16782853.698637452,16037.390733874941,-15.915957997001819,20.111845673909464,0.09995072963570671,heliocentric
160450.0,149520232.0361476,-16781848.105534595,16042.388269573856,-15.916249285428233,20.111878440095058,0.09995069831911706,heliocentric
160500.0,149519436.21640104,-16780842.510793462,16047.385803706682,-15.916540577545511,20.111911204918773,0.09995066699219506,heliocentric
160550.0,149518640.3820898,-16779836.914414123,16052.383336272904,-15.916831873353749,20.111943968380555,0.09995063565494032,heliocentric
160600.0,149517844.53321365,-16778831.316396646,16057.380867272004,-15.917123172853037,20.111976730480354,0.09995060430735249,heliocentric
160650.0,149517048.66977245,-16777825.716741096,16062.378396703467,-15.91741447604347,20.112009491218117,0.09995057294943117,heliocentric
160700.0,149516252.791766,-16776820.115447545,16067.375924566775,-15.917705782925143,20.11204225059379,0.099950541581176,heliocentric
160750.0,149515456.8991941,-16775814.512516059,16072.373450861412,-15.917997093498148,20.112075008607324,0.09995051020258659,heliocentric
160800.0,149514660.99205658,-16774808.907946706,16077.370975586862,-15.91828840776258,20.11210776525866,0.09995047881366258,heliocentric
160850.0,149513865.07035327,-16773803.301739555,16082.368498742608,-15.91857972571853,20.11214052054775,0.09995044741440356,heliocentric
160900.0,149513069.13408396,-16772797.693894673,16087.36602032813,-15.918871047366094,20.112173274474543,0.0999504160048092,heliocentric
160950.0,149512273.18324846,-16771792.08441213,16092.363540342916,-15.919162372705365,20.112206027038983,0.09995038458487908,heliocentric
161000.0,149511477.2178466,-16770786.473291991,16097.361058786446,-15.919453701736437,20.112238778241018,0.09995035315461284,heliocentric
161050.0,149510681.2378782,-16769780.860534327,16102.358575658205,-15.919745034459401,20.112271528080594,0.09995032171401011,heliocentric
161100.0,149509885.24334309,-16768775.246139206,16107.356090957675,-15.920036370874353,20.112304276557662,0.09995029026307051,heliocentric
161150.0,149509089.23424107,-16767769.630106695,16112.35360468434,-15.920327710981386,20.11233702367217,0.09995025880179365,heliocentric
161200.0,149508293.21057194,-16766764.012436861,16117.351116837683,-15.920619054780593,20.112369769424056,0.09995022733017915,heliocentric
161250.0,149507497.17233554,-16765758.393129775,16122.348627417186,-15.920910402272069,20.11240251381328,0.09995019584822666,heliocentric
161300.0,149506701.11953166,-16764752.772185503,16127.346136422333,-15.921201753455906,20.11243525683978,0.09995016435593579,heliocentric
161350.0,149505905.05216014,-16763747.149604114,16132.343643852608,-15.921493108332198,20.112467998503508,0.09995013285330615,heliocentric
161400.0,149505108.97022077,-16762741.525385676,16137.341149707492,-15.92178446690104,20.11250073880441,0.09995010134033737,heliocentric
161450.0,149504312.87371337,-16761735.899530256,16142.33865398647,-15.922075829162523,20.112533477742435,0.09995006981702909,heliocentric
161500.0,149503516.7626378,-16760730.272037923,16147.336156689023,-15.922367195116744,20.11256621531753,0.09995003828338091,heliocentric
161550.0,149502720.63699383,-16759724.642908746,16152.333657814635,-15.922658564763793,20.112598951529638,0.09995000673939246,heliocentric
161600.0,149501924.49678126,-16758719.012142792,16157.33115736279,-15.922949938103766,20.11263168637871,0.09994997518506336,heliocentric
161650.0,149501128.34199995,-16757713.37974013,16162.32865533297,-15.923241315136755,20.112664419864693,0.09994994362039325,heliocentric
161700.0,149500332.17264968,-16756707.745700829,16167.326151724657,-15.923532695862855,20.112697151987533,0.09994991204538173,heliocentric
161750.0,149499535.98873028,-16755702.110024955,16172.323646537336,-15.92382408028216,20.11272988274718,0.09994988046002842,heliocentric
161800.0,149498739.79024157,-16754696.472712576,16177.321139770487,-15.92411546839476,20.112762612143577,0.09994984886433297,heliocentric
161850.0,149497943.57718337,-16753690.833763763,16182.318631423595,-15.924406860200753,20.112795340176678,0.09994981725829498,heliocentric
