t_s,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,frame
37000.0,-576380.0973780717,364312.64819823724,-104723.05729711502,-15.734778129257611,9.98392578869391,-2.860006088877357,geocentric
38000.0,-592114.5318628172,374296.3567720281,-107583.00094866735,-15.734096966017345,9.983495223638538,-2.8598823270143394,geocentric
39000.0,-607848.3030786709,384279.64607085404,-110442.8240889939,-15.733451121008338,9.983086942483542,-2.8597649809786496,geocentric
40000.0,-623581.4449810002,394262.5375202825,-113302.5328863936,-15.732837915490549,9.982699258101846,-2.8596535642459227,geocentric
41000.0,-639313.9889814479,404245.0509436382,-116162.13304715858,-15.732254935030289,9.982330649542705,-2.8595476382876837,geocentric
42000.0,-655045.9641959189,414227.20471793687,-119021.62986060715,-15.731699997678238,9.98197974205832,-2.8594468067937377,geocentric
43000.0,-670777.3976630569,424209.01591129403,-121881.02823875874,-15.731171126637882,9.981645289944247,-2.859350710709707,geocentric
44000.0,-686508.3145373273,434190.5004043891,-124740.33275139822,-15.730666526701981,9.981326161741661,-2.859259023958595,geocentric
45000.0,-702238.7382601701,444171.6729981553,-127599.54765715827,-15.730184563864507,9.981021327430648,-2.8591714497388283,geocentric
46000.0,-717968.690712144,454152.5475095285,-130458.67693115027,-15.729723747619705,9.980729847308787,-2.859087717310139,geocentric
47000.0,-733698.1923485427,464133.13685681025,-133317.72428959396,-15.729282715543889,9.980450862301794,-2.859007579193873,geocentric
48000.0,-749427.2623205909,474113.45313596766,-136176.6932118287,-15.728860219823694,9.980183585495586,-2.8589308087266945,geocentric
49000.0,-765155.9185840234,484093.50768900197,-139035.58696003354,-15.72845511544999,9.979927294713796,-2.8588571979167043,geocentric
50000.0,-780884.1779965907,494073.31116535445,-141894.40859693644,-15.728066349841958,9.979681325993162,-2.8587865555592287,geocentric
51000.0,-796612.0564058204,504052.8735771843,-144753.161001754,-15.72769295370323,9.979445067832584,-2.8587187055763073,geocentric
52000.0,-812339.5687281791,514032.20434923767,-147611.8468845696,-15.727334032942645,9.979217956110844,-2.858653485549494,geocentric
53000.0,-828066.7290206283,524011.3123639315,-150470.46879933,-15.726988761517795,9.978999469584029,-2.858590745420205,geocentric
54000.0,-843793.5505454331,533990.2060021922,-153329.02915561703,-15.726656375080625,9.97878912588692,-2.858530346335715,geocentric
55000.0,-859520.0458289748,543968.8931805206,-156187.53022932986,-15.72633616532216,9.97858647797374,-2.8584721596220932,geocentric
56000.0,-875246.2267152205,553947.3813846938,-159045.97417239725,-15.726027474928207,9.978391110942956,-2.858416065868093,geocentric
57000.0,-890972.1044144209,563925.6777004639,-161904.3630216231,-15.725729693070377,9.978202639198608,-2.8583619541062437,geocentric
58000.0,-906697.6895475407,573903.788841569,-164762.69870675687,-15.725442251367292,9.978020703907298,-2.8583097210793316,geocentric
59000.0,-922422.9921868605,583881.7211753338,-167620.98305786867,-15.725164620259743,9.977844970715505,-2.858259270582048,geocentric
60000.0,-938148.0218931405,593859.4807461054,-170479.2178121001,-15.724896305751134,9.977675127696662,-2.858210512868976,geocentric
61000.0,-953872.7877496897,603837.0732967393,-173337.4046198528,-15.724636846470958,9.977510883501434,-2.858163364121237,geocentric
62000.0,-969597.2983936443,613814.5042883274,-176195.54505047025,-15.724385811024565,9.977351965688149,-2.858117745965135,geocentric
63000.0,-985321.5620447258,623791.778918339,-179053.64059746166,-15.724142795597176,9.97719811921319,-2.858073585036969,geocentric
64000.0,-1001045.586531718,633768.9021373236,-181911.6926833118,-15.723907421784125,9.977049105063788,-2.858030812588934,geocentric
65000.0,-1016769.3793168773,643745.8786643115,-184769.70266391517,-15.723679334622798,9.976904699017755,-2.85798936413165,geocentric
66000.0,-1032492.9475184666,653722.7130010321,-187627.6718326696,-15.723458200804723,9.976764690516632,-2.8579491791094123,geocentric
67000.0,-1048216.2979315834,663699.4094450573,-190485.60142425974,-15.723243707048864,9.976628881640323,-2.857910200604715,geocentric
68000.0,-1063939.4370474345,673675.972101965,-193343.49261815866,-15.723035558619396,9.976497086172719,-2.8578723750690207,geocentric
69000.0,-1079662.3710711952,683652.4048966108,-196201.34654187213,-15.722833477973227,9.97636912874901,-2.8578356520770907,geocentric
70000.0,-1095385.1059385743,693628.7115835834,-199059.1642739479,-15.72263720352419,9.976244844076497,-2.8577999841025066,geocentric
71000.0,-1111107.647331198,703604.8957569154,-201916.9468467705,-15.722446488512336,9.976124076221593,-2.8577653263122813,geocentric
72000.0,-1126830.00069091,713580.9608591107,-204774.69524915898,-15.722261099968042,9.976006677956553,-2.8577316363786913,geocentric
73000.0,-1142552.1712330806,723556.9101895465,-207632.41042878487,-15.722080817761782,9.975892510160184,-2.8576988743066676,geocentric
74000.0,-1158274.1639590038,733532.746912301,-210490.09329442435,-15.721905433731415,9.975781441267385,-2.8576670022752655,geocentric
75000.0,-1173995.9836674582,743508.4740634527,-213347.74471805844,-15.721734750879707,9.975673346762951,-2.8576359844918926,geocentric
76000.0,-1189717.634965497,753484.0945578938,-216205.36553683341,-15.721568582635573,9.975568108715535,-2.85760578705811,geocentric
77000.0,-1205439.12227853,763459.6111956971,-219062.9565548922,-15.721406752173229,9.9754656153481,-2.857576377845952,geocentric
78000.0,-1221160.4498597493,773435.0266680688,-221920.51854508714,-15.721249091784005,9.975365760641571,-2.857547726383811,geocentric
79000.0,-1236881.621798954,783410.3435629214,-224778.05225058278,-15.721095442296143,9.97526844396874,-2.8575198037510385,geocentric
80000.0,-1252602.6420308142,793385.5643700939,-227635.5583863577,-15.720945652538349,9.975173569755746,-2.8574925824804946,geocentric
81000.0,-1268323.5143426205,803360.6914862465,-230493.03764061216,-15.720799578843302,9.975081047168747,-2.8574660364683537,geocentric
82000.0,-1284044.2423815553,813335.727219454,-233350.4906760892,-15.720657084587682,9.974990789823623,-2.8574401408905454,geocentric
83000.0,-1299764.8296615207,823310.6737935187,-236207.9181313151,-15.720518039765635,9.97490271551677,-2.857414872125268,geocentric
84000.0,-1315485.279569555,833285.5333520246,-239065.32062176534,-15.720382320592854,9.974816745975179,-2.857390207681064,geocentric
85000.0,-1331205.5953718694,843260.3079621509,-241922.69874096103,-15.72024980913876,9.974732806624269,-2.857366126129999,geocentric
86000.0,-1346925.7802195272,853234.9996182604,-244780.0530615011,-15.720120392984468,9.974650826371954,-2.8573426070455272,geocentric
87000.0,-1362645.8371537952,863209.6102452811,-247637.38413603426,-15.71999396490447,9.974570737407687,-2.8573196309446605,geocentric
88000.0,-1378365.7691111872,873184.1417018925,-250494.69249817551,-15.719870422570123,9.974492475015252,-2.857297179234102,geocentric
89000.0,-1394085.5789282208,883158.5957835318,-253351.97866337028,-15.719749668273224,9.974415977398232,-2.857275234160029,geocentric
90000.0,-1409805.269345907,893132.9742252314,-256209.24312971026,-15.719631608668104,9.97434118551716,-2.8572537787612373,geocentric
91000.0,-1425524.843013992,903107.278704299,-259066.4863787039,-15.719516154530815,9.974268042937446,-2.857232796825391,geocentric
92000.0,-1441244.3024949643,913081.5108428504,-261923.70887600462,-15.719403220534081,9.97419649568727,-2.8572122728481406,geocentric
93000.0,-1456963.650267845,923055.6722102055,-264780.9110720994,-15.719292725036853,9.974126492124668,-2.8571921919948857,geocentric
94000.0,-1472682.8887317749,933029.7643251545,-267638.0934029605,-15.719184589887345,9.974057982813143,-2.8571725400649948,geocentric
95000.0,-1488402.02020941,943003.7886581054,-270495.25629066257,-15.719078740238576,9.973990920405155,-2.857153303458292,geocentric
96000.0,-1504121.0469501393,952977.7466331173,-273352.40014396695,-15.718975104375486,9.97392525953293,-2.8571344691436487,geocentric
97000.0,-1519839.9711331353,962951.6396298284,-276209.5253588762,-15.718873613552802,9.973860956706034,-2.857116024629525,geocentric
98000.0,-1535558.7948702455,972925.4689852847,-279066.6323191595,-15.718774201842857,9.973797970215259,-2.857097957936326,geocentric
99000.0,-1551277.520208739,982899.2359956759,-281923.7213968515,-15.718676805992693,9.973736260042335,-2.857080257570435,geocentric
100000.0,-1566996.149133913,992872.9419179833,-284780.7929527261,-15.718581365289765,9.9736757877751,-2.8570629124998175,geocentric
101000.0,-1582714.6835715696,1002846.5879715459,-287637.847336746,-15.718487821435652,9.973616516527706,-2.8570459121310763,geocentric
102000.0,-1598433.1253903692,1012820.175339548,-290494.8848884912,-15.718396118427233,9.973558410865552,-2.857029246287863,geocentric
103000.0,-1614151.4764040704,1022793.7051704358,-293351.9059375651,-15.718306202444818,9.973501436734596,-2.8570129051905524,geocentric
104000.0,-1629869.7383736593,1032767.1785792636,-296208.9108039819,-15.718218021746754,9.973445561394762,-2.8569968794370952,geocentric
105000.0,-1645587.9130093781,1042740.5966489762,-299065.8997985349,-15.718131526570074,9.973390753357165,-2.856981159984967,geocentric
106000.0,-1661306.0019726558,1052713.9604316305,-301922.8732231477,-15.718046669036802,9.973336982324902,-2.8569657381341442,geocentric
107000.0,-1677024.0068779488,1062687.270949559,-304779.8313712081,-15.717963403065525,9.97328421913717,-2.8569506055110403,geocentric
108000.0,-1692741.9292944954,1072660.5291964796,-307636.77452788746,-15.717881684287901,9.973232435716506,-2.8569357540533336,geocentric
109000.0,-1708459.7707479894,1082633.736138553,-310493.7029704442,-15.71780146996978,9.97318160501893,-2.8569211759956374,geocentric
110000.0,-1724177.532722176,1092606.8927153929,-313350.61696851434,-15.717722718936642,9.973131700986828,-2.856906863855953,geocentric
111000.0,-1739895.2166603762,1102579.9998410305,-316207.5167843881,-15.717645391503085,9.973082698504383,-2.8568928104228566,geocentric
112000.0,-1755612.8239669423,1112553.058404834,-319064.4026732745,-15.7175694494061,9.973034573355404,-2.856879008743378,geocentric
113000.0,-1771330.356008648,1122526.0692723887,-321921.2748835541,-15.717494855741903,9.972987302183396,-2.8568654521115238,geocentric
114000.0,-1787047.8141160181,1132499.0332863373,-324778.1336570203,-15.717421574906108,9.972940862453745,-2.8568521340574047,geocentric
115000.0,-1802765.1995845991,1142471.9512671838,-327634.9792291104,-15.71734957253703,9.972895232417876,-2.8568390483369366,geocentric
116000.0,-1818482.5136761745,1152444.8240140623,-330491.8118291265,-15.717278815461926,9.972850391079275,-2.856826188922072,geocentric
117000.0,-1834199.7576199276,1162417.652305473,-333348.6316804466,-15.717209271646013,9.972806318161258,-2.8568135499915375,geocentric
118000.0,-1849916.9326135565,1172390.4368999868,-336205.4390007273,-15.717140910144082,9.97276299407638,-2.856801125922041,geocentric
119000.0,-1865634.0398243393,1182363.1785369192,-339062.23400209734,-15.717073701054558,9.972720399897392,-2.8567889112799265,geocentric
120000.0,-1881351.080390156,1192335.877936977,-341919.0168913432,-15.71700761547587,9.972678517329664,-2.8567769008132444,geocentric
121000.0,-1897068.0554204676,1202308.535802878,-344775.78787008737,-15.716942625464988,9.972637328684957,-2.8567650894442203,geocentric
122000.0,-1912784.965997255,1212281.1528199445,-347632.5471349584,-15.716878703998006,9.972596816856518,-2.8567534722620915,geocentric
123000.0,-1928501.813175919,1222253.7296566728,-350489.2948777548,-15.716815824932661,9.972556965295365,-2.8567420445162974,geocentric
124000.0,-1944218.597986144,1232226.2669652794,-353346.0312856021,-15.716753962972664,9.972517757987744,-2.856730801609998,geocentric
125000.0,-1959935.3214327272,1242198.7653822259,-356202.75654110295,-15.716693093633749,9.972479179433659,-2.8567197390939056,geocentric
126000.0,-1975651.9844963735,1252171.2255287224,-359059.47082248225,-15.716633193211347,9.972441214626434,-2.8567088526604114,geocentric
127000.0,-1991368.5881344602,1262143.6480112104,-361916.17430372565,-15.716574238749798,9.972403849033237,-2.85669813813799,geocentric
128000.0,-2007085.1332817716,1272116.0334218282,-364772.86715471325,-15.716516208012994,9.972367068576519,-2.8566875914858674,geocentric
129000.0,-2022801.6208512036,1282088.3823388563,-367629.5495413475,-15.716459079456412,9.972330859616331,-2.856677208788937,geocentric
130000.0,-2038518.0517344424,1292060.6953271476,-370486.2216256765,-15.716402832200425,9.972295208933446,-2.8566669862529133,geocentric
131000.0,-2054234.426802616,1302032.9729385388,-373342.88356601266,-15.716347446004852,9.972260103713255,-2.856656920199703,geocentric
132000.0,-2069950.7469069224,1312005.215712248,-376199.5355170466,-15.716292901244657,9.972225531530412,-2.856647007062995,geocentric
133000.0,-2085667.0128792317,1321977.4241752569,-379056.1776299565,-15.71623917888676,9.972191480334155,-2.856637243384041,geocentric
134000.0,-2101383.225532668,1331949.5988426772,-381912.81005251413,-15.716186260467877,9.9721579384343,-2.856627625807635,geocentric
135000.0,-2117099.3856621683,1341921.7402181055,-384769.4329291861,-15.71613412807336,9.972124894487854,-2.856618151078264,geocentric
136000.0,-2132815.4940450205,1351893.8487939634,-387626.04640123184,-15.716082764316962,9.972092337486211,-2.856608816036432,geocentric
137000.0,-2148531.5514413826,1361865.9250518263,-390482.6506067979,-15.716032152321496,9.972060256742935,-2.856599617615148,geocentric
138000.0,-2164247.558594782,1371837.969462739,-393339.2456810085,-15.715982275700345,9.972028641882044,-2.8565905528365634,geocentric
139000.0,-2179963.516232597,1381809.9824875214,-396195.83175605343,-15.715933118539754,9.971997482826824,-2.8565816188087565,geocentric
140000.0,-2195679.425066523,1391781.9645770614,-399052.40896127216,-15.715884665381902,9.971966769789113,-2.8565728127226557,geocentric
141000.0,-2211395.2857930167,1401753.9161725985,-401908.9774232352,-15.715836901208684,9.971936493259047,-2.8565641318490926,geocentric
142000.0,-2227111.0990937315,1411725.837705998,-404765.53726582276,-15.715789811426191,9.97190664399524,-2.856555573535981,geocentric
143000.0,-2242826.8656359324,1421697.7296000135,-407622.0886103004,-15.71574338184983,9.97187721301537,-2.856547135205615,geocentric
144000.0,-2258542.586072898,1431669.5922685426,-410478.631575392,-15.715697598690076,9.971848191587167,-2.8565388143520787,geocentric
145000.0,-2274258.26104431,1441641.4261168716,-413335.1662773504,-15.71565244853881,9.97181957121977,-2.8565306085387645,geocentric
146000.0,-2289973.8911766266,1451613.2315419135,-416191.6928300255,-15.715607918356225,9.971791343655443,-2.8565225153959926,geocentric
147000.0,-2305689.4770834455,1461585.0089324364,-419048.21134493005,-15.71556399545826,9.971763500861625,-2.8565145326187293,geocentric
148000.0,-2321405.019365853,1471556.7586692856,-421904.7219313031,-15.715520667504553,9.971736035023309,-2.856506657964397,geocentric
149000.0,-2337120.5186127624,1481528.4811255971,-424761.2246961716,-15.715477922486876,9.971708938535723,-2.856498889250773,geocentric
150000.0,-2352835.975401239,1491500.1766670041,-427617.7197444095,-15.715435748718036,9.971682203997313,-2.8564912243539724,geocentric
151000.0,-2368551.390296818,1501471.845651837,-430474.20717879524,-15.715394134821215,9.97165582420299,-2.8564836612065108,geocentric
152000.0,-2384266.7638538093,1511443.488431317,-433330.68710006727,-15.715353069719736,9.971629792137664,-2.856476197795445,geocentric
153000.0,-2399982.09661559,1521415.1053497423,-436187.15960697754,-15.715312542627224,9.97160410097001,-2.856468832160587,geocentric
154000.0,-2415697.3891148944,1531386.6967446692,-439043.62479634344,-15.715272543038166,9.971578744046502,-2.8564615623927847,geocentric
155000.0,-2431412.641874086,1541358.2629470872,-441900.0827630982,-15.71523306071882,9.971553714885657,-2.8564543866322736,geocentric
156000.0,-2447127.855405428,1551329.8042815875,-444756.53360033914,-15.715194085698483,9.971529007172512,-2.8564473030670885,geocentric
157000.0,-2462843.0302113406,1561301.3210665279,-447612.97739937494,-15.715155608261101,9.97150461475331,-2.8564403099315387,geocentric
158000.0,-2478558.1667846516,1571272.8136141908,-450469.41424977116,-15.71511761893718,9.971480531630391,-2.856433405504739,geocentric
159000.0,-2494273.265608839,1581244.2822309367,-453325.84423939424,-15.715080108496021,9.971456751957266,-2.8564265881091986,geocentric
160000.0,-2509988.327158268,1591215.7272173534,-456182.26745445427,-15.715043067938238,9.971433270033891,-2.8564198561094596,geocentric
161000.0,-2525703.3518984155,1601187.1488684,-459038.6839795463,-15.715006488488552,9.971410080302109,-2.856413207910791,geocentric
162000.0,-2541418.3402860924,1611158.5474735461,-461895.0938976906,-15.714970361588865,9.971387177341256,-2.856406641957928,geocentric
163000.0,-2557133.292769658,1621129.9233169085,-464751.4972903713,-15.714934678891577,9.971364555863945,-2.856400156733857,geocentric
164000.0,-2572848.209789226,1631101.2766773808,-467607.89423757413,-15.714899432253157,9.971342210711983,-2.8563937507586488,geocentric
165000.0,-2588563.091776866,1641072.6078287617,-470464.2848178231,-15.714864613727938,9.97132013685246,-2.856387422588331,geocentric
166000.0,-2604277.939156799,1651043.9170398777,-473320.6691082156,-15.714830215562152,9.971298329373964,-2.8563811708138025,geocentric
167000.0,-2619992.7523455853,1661015.2045747037,-476177.0471844571,-15.714796230188165,9.97127678348293,-2.8563749940597885,geocentric
168000.0,-2635707.531752308,1670986.4706924781,-479033.4191208941,-15.714762650218926,9.971255494500136,-2.8563688909838296,geocentric
169000.0,-2651422.2777787517,1680957.715647816,-481889.7849905468,-15.714729468442613,9.97123445785731,-2.8563628602753095,geocentric
170000.0,-2667136.990819575,1690928.9396908178,-484746.14486514026,-15.714696677817468,9.971213669093858,-2.856356900654517,geocentric
171000.0,-2682851.671262476,1700900.1430671767,-487602.4988151348,-15.71466427146681,9.971193123853713,-2.856351010871739,geocentric
172000.0,-2698566.319488359,1710871.3260182801,-490458.84690975584,-15.71463224267423,9.97117281788229,-2.8563451897063876,geocentric
173000.0,-2714280.9358714884,1720842.4887813109,-493315.18921702227,-15.714600584878948,9.971152747023545,-2.8563394359661562,geocentric
174000.0,-2729995.520779644,1730813.6315893433,-496171.52580377454,-15.714569291671323,9.971132907217145,-2.8563337484862052,geocentric
175000.0,-2745710.0745742708,1740784.7546714388,-499027.8567357017,-15.714538356788536,9.971113294495721,-2.8563281261283757,geocentric
176000.0,-2761424.597610621,1750755.8582527363,-501884.18207736756,-15.714507774110405,9.971093904982226,-2.8563225677804285,geocentric
177000.0,-2777139.0902378974,1760726.9425545416,-504740.50189223647,-15.714477537655346,9.97107473488738,-2.8563170723553126,geocentric
178000.0,-2792853.5527993888,1770698.0077944146,-507596.81624269794,-15.714447641576475,9.971055780507196,-2.856311638790454,geocentric
179000.0,-2808567.985632602,1780669.0541862526,-510453.12519009085,-15.714418080157834,9.9710370382206,-2.856306266047073,geocentric
180000.0,-2824282.3890693933,1790640.0819403725,-513309.428794727,-15.714388847810746,9.97101850448712,-2.8563009531095185,geocentric
181000.0,-2839996.763436091,1800611.0912635894,-516165.7271159138,-15.714359939070295,9.971000175844651,-2.856295698984631,geocentric
182000.0,-2855711.1090536197,1810582.0823592956,-519022.0202119764,-15.714331348591916,9.970982048907306,-2.856290502701122,geocentric
183000.0,-2871425.426237618,1820553.055427534,-521878.30814027955,-15.714303071148102,9.970964120363329,-2.856285363308975,geocentric
184000.0,-2887139.715298555,1830524.0106650724,-524734.5909572481,-15.714275101625214,9.970946386973072,-2.856280279878867,geocentric
185000.0,-2902853.97654184,1840494.9482654738,-527590.8687183879,-15.714247435020399,9.970928845567048,-2.8562752515016077,geocentric
186000.0,-2918568.2102679354,1850465.8684191664,-530447.1414783054,-15.714220066438607,9.970911493044039,-2.8562702772875967,geocentric
187000.0,-2934282.41677246,1860436.7713135104,-533303.4092907271,-15.714192991089696,9.970894326369269,-2.8562653563662996,geocentric
188000.0,-2949996.596346295,1870407.6571328635,-536159.672208518,-15.714166204285648,9.970877342572635,-2.8562604878857396,geocentric
189000.0,-2965710.749275682,1880378.5260586452,-539015.9302837006,-15.71413970143785,9.970860538746988,-2.856255671012005,geocentric
190000.0,-2981424.875842324,1890349.3782693984,-541872.1835674719,-15.714113478054479,9.970843912046483,-2.8562509049287743,geocentric
191000.0,-2997138.976323479,1900320.2139408502,-544728.4321102216,-15.714087529737963,9.97082745968496,-2.8562461888368524,geocentric
192000.0,-3012853.0509920525,1910291.033245971,-547584.6759615483,-15.714061852182521,9.9708111789344,-2.8562415219537267,geocentric
193000.0,-3028567.100116691,1920261.8363550312,-550440.9151702764,-15.71403644117178,9.970795067123403,-2.856236903513132,geocentric
194000.0,-3044281.123961867,1930232.623435658,-553297.1497844718,-15.714011292576465,9.970779121635736,-2.8562323327646313,geocentric
195000.0,-3059995.1227879664,1940203.3946528889,-556153.3798514579,-15.713986402352166,9.970763339908917,-2.8562278089732103,geocentric
196000.0,-3075709.096851373,1950174.1501692254,-559009.6054178304,-15.713961766537162,9.970747719432831,-2.856223331418881,geocentric
197000.0,-3091423.046404549,1960144.8901446844,-561865.8265294727,-15.713937381250325,9.970732257748411,-2.856218899396303,geocentric
198000.0,-3107136.9716961146,1970115.614736849,-564722.0432315697,-15.713913242689076,9.97071695244634,-2.8562145122144083,geocentric
199000.0,-3122850.872970926,1980086.324100917,-567578.2555686225,-15.71388934712741,9.9707018011658,-2.856210169196047,geocentric
200000.0,-3138564.750470151,1990057.0183897493,-570434.4635844616,-15.713865690913977,9.970686801593262,-2.8562058696776345,geocentric
201000.0,-3154278.604431343,2000027.6977539165,-573290.6673222608,-15.713842270470225,9.970671951461298,-2.8562016130088166,geocentric
202000.0,-3169992.435088511,2009998.3623417441,-576146.8668245499,-15.71381908228859,9.97065724854745,-2.8561973985521396,geocentric
203000.0,-3185706.2426721933,2019969.0122993574,-579003.0621332274,-15.713796122930743,9.970642690673115,-2.8561932256827327,geocentric
204000.0,-3201420.0274095223,2029939.6477707245,-581859.2532895734,-15.7137733890259,9.970628275702465,-2.8561890937879983,geocentric
205000.0,-3217133.7895242935,2039910.2688976985,-584715.4403342612,-15.713750877269158,9.97061400154141,-2.856185002267313,geocentric
206000.0,-3232847.529237029,2049880.8758200589,-587571.6233073695,-15.713728584419902,9.970599866136578,-2.8561809505317357,geocentric
207000.0,-3248561.2467650427,2059851.468675552,-590427.8022483938,-15.71370650730025,9.97058586747433,-2.856176938003726,geocentric
208000.0,-3264274.9423225,2069822.0475999296,-593283.9771962572,-15.713684642793535,9.970572003579807,-2.8561729641168676,geocentric
209000.0,-3279988.616120481,2079792.612726988,-596140.1481893226,-15.713662987842842,9.970558272515998,-2.856169028315605,geocentric
210000.0,-3295702.268367037,2089763.1641886048,-598996.3152654018,-15.713641539449586,9.970544672382836,-2.856165130054981,geocentric
211000.0,-3311415.899267251,2099733.7021147753,-601852.4784617677,-15.713620294672126,9.970531201316328,-2.856161268800387,geocentric
212000.0,-3327129.5090232906,2109704.2266336493,-604708.637815163,-15.71359925062441,9.970517857487696,-2.8561574440273185,geocentric
213000.0,-3342843.097834465,2119674.7378715645,-607564.7933618112,-15.713578404474685,9.970504639102552,-2.856153655221137,geocentric
214000.0,-3358556.665897279,2129645.2359530814,-610420.9451374258,-15.713557753444212,9.970491544400096,-2.856149901876839,geocentric
215000.0,-3374270.213405484,2139615.721001016,-613277.0931772202,-15.713537294806036,9.970478571652325,-2.856146183498832,geocentric
216000.0,-3389983.740550129,2149586.193136472,-616133.2375159167,-15.713517025883785,9.970465719163286,-2.856142499600716,geocentric
217000.0,-3405697.2475196137,2159556.6524788733,-618989.3781877557,-15.713496944050506,9.970452985268324,-2.8561388497050717,geocentric
218000.0,-3421410.734499733,2169527.0991459945,-621845.5152265046,-15.713477046727522,9.970440368333369,-2.8561352333432533,geocentric
219000.0,-3437124.2016737275,2179497.5332539915,-624701.6486654667,-15.713457331383335,9.970427866754239,-2.856131650055189,geocentric
